Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00033,encaissements,xgboost,1291155.0736,1710958.4848888533,0.8298179162167759,0.9996857944661116
00033,encaissements,prophet,41765441.77324664,67055718.58010343,24.050561598582476,0.5227944973499375
00033,encaissements,arima,63152756.901204966,92282273.24172127,37.473334947800815,0.0962040943084419
00033,encaissements,moving_avg,64972025.34201703,95328022.50349316,37.75252139017907,0.035560544249014336
00033,decaissements,xgboost,995826.8736,1287539.0142827486,0.5630463709416873,0.9997841005529121
00033,decaissements,prophet,43116037.27345373,62901461.52289874,22.65213680266954,0.4881560512580574
00033,decaissements,arima,64292590.30380522,87389350.12083526,34.388492284415015,0.012054199030526735
00033,decaissements,moving_avg,65777156.92773884,90211833.51391949,34.74621548006683,-0.052793317938165885
00033,Besoin,xgboost,1066493.2490640625,1392830.0255542018,10.918135457646853,0.9995475694357421
00033,Besoin,prophet,42558226.142285414,59986947.53138185,229.60806207643088,0.16961197181618548
00033,Besoin,arima,45672371.85314659,64433552.33201259,225.2675228328179,0.041942216154519096
00033,Besoin,moving_avg,48120335.44689572,66682621.96573873,315.488366648905,-0.026107563564033542
