Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00001,encaissements,xgboost,995622705.4,1051725476.4611651,67.87348634603364,-3.1319866588721332
00001,encaissements,prophet,342620553.8700046,470311894.7280984,18.74379681385848,0.17372227012539998
00001,encaissements,arima,481416904.90818024,518718645.0194284,32.965197905734776,-0.0051198264122458426
00001,encaissements,moving_avg,441736984.8782293,493287847.3060962,30.912332214951427,0.09101868742037378
00001,encaissements,ensemble_post,376080133.620288,431698759.4239922,23.0781198770243,0.3038293280456895
00001,encaissements,ensemble_cv_best,327093118.6382873,402981162.10355616,25.338450016263746,0.39337037959540133
00001,encaissements,ensemble_cv_second,326883990.0833038,446537995.7208931,26.449525785018057,0.2551463338037909
00001,decaissements,xgboost,1407595855.4,1425186292.2114398,55.46518630032272,-8.507327202993762
00001,decaissements,prophet,418248090.97004145,556022380.3436586,14.964625418056645,-0.44710389665243544
00001,decaissements,arima,371006789.5254933,461483164.0972245,14.087573034470054,0.0031567074169350784
00001,decaissements,moving_avg,516733683.0308682,557101926.4262428,20.704983477175272,-0.45272860514896185
00001,decaissements,ensemble_post,331170891.5245013,483011410.06082237,12.007642497059956,-0.092018379419877
00001,decaissements,ensemble_cv_best,389155975.8500387,450446731.86560035,16.114943660238634,0.05026586325559501
00001,decaissements,ensemble_cv_second,392472910.3499836,454407020.7927826,16.297728641175638,0.03349248923987913
00001,Besoin,xgboost,307084318.0,376449186.643315,47.342961531931635,-1.5043441640387436
00001,Besoin,prophet,199924066.74909824,233287816.90720835,24.876301809448865,0.03824289326724939
00001,Besoin,arima,251972906.08803788,256638477.86936602,30.49797316734571,-0.1639245474525468
00001,Besoin,moving_avg,244141692.21363705,327187596.04119354,39.78622065342592,-0.89179880912272
00001,Besoin,ensemble_post,163156494.3222926,203302060.13928387,20.35985910289031,0.26959313716122035
00001,Besoin,ensemble_cv_best,215588000.28235617,228992896.25315484,30.66773014598298,0.0733295675783483
00001,Besoin,ensemble_cv_second,215171556.92928895,229075488.3017136,30.669673072104757,0.0726609930255876
