Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00040,encaissements,xgboost,1267680.7328,1688144.0427224212,0.6985001848426245,0.9996789675249592
00040,encaissements,prophet,45118389.71241435,64903850.48303212,23.534914780794562,0.5241246862221577
00040,encaissements,arima,70225433.03407995,92719584.31200954,36.95501178036906,0.028830123792640605
00040,encaissements,moving_avg,73149481.98849459,96829738.062311,37.69337391602244,-0.05917998450483819
00040,decaissements,xgboost,722568.664,949704.5237507009,0.739312278678392,0.9997050207291884
00040,decaissements,prophet,31695248.112327643,46238126.029587045,30.720393938673336,0.2947020552493532
00040,decaissements,arima,38391819.788782544,55440998.408331744,37.972509708280725,-0.013991360863137903
00040,decaissements,moving_avg,41748448.61002863,58585657.96781822,41.315864231116976,-0.1322824947588861
00040,Besoin,xgboost,1106744.09975,1449952.204298565,2.4859101622981887,0.9995967738530296
00040,Besoin,prophet,41038715.25752861,56339057.87204573,129.7758807676139,0.38981667543380283
00040,Besoin,arima,52409357.3242804,69008687.60457519,176.20556305471285,0.08452031682395023
00040,Besoin,moving_avg,54612337.14338457,72081500.8228102,172.86644243642004,0.0011763532693023215
