Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00010,encaissements,xgboost,351099072.2,394924176.5636614,102.8934307016975,-1.9874532747242295
00010,encaissements,prophet,181563533.81845888,187063564.6792516,47.29188103214699,0.3297264361037141
00010,encaissements,arima,221569270.4038767,230595652.25340298,54.002019945582234,-0.018534884798840023
00010,encaissements,moving_avg,205558647.51945025,303676092.96219915,29.6304884349215,-0.7664237094064978
00010,encaissements,ensemble_post,176964613.97026888,230188523.813698,30.877163933273966,-0.014941508689364058
00010,encaissements,ensemble_cv_best,218278506.72785974,228915036.29002383,59.33306972989537,-0.0037425141241933524
00010,encaissements,ensemble_cv_second,241985893.13104612,257342558.3400798,67.1082386325206,-0.26851879724676087
00010,decaissements,xgboost,300043665.2,312451739.4857507,50.360189560559895,-0.0930926460544359
00010,decaissements,prophet,207942376.10797703,217647482.63299778,34.35886538693247,0.46960627713849656
00010,decaissements,arima,177857596.4642254,314564373.9242008,19.738501825765667,-0.10792445544795415
00010,decaissements,moving_avg,179890364.94282144,308807025.641796,20.319402830323554,-0.06773978102535017
00010,decaissements,ensemble_post,176373131.12643376,311536501.2869478,19.58389216379146,-0.08669821922741883
00010,decaissements,ensemble_cv_best,222058014.29140654,280886272.18581223,30.964578150800953,0.11661075490051642
00010,decaissements,ensemble_cv_second,222914866.66756374,280626931.26280004,31.17768355847549,0.11824125978376065
00010,Besoin,xgboost,196240549.8,217896809.81060702,90.52100447825555,-0.5253824412227994
00010,Besoin,prophet,349619193.88729036,418851425.89045656,226.72785731803634,-4.63633756725444
00010,Besoin,arima,216310565.3458128,235444584.79210645,94.32373247254216,-0.7809610090579802
00010,Besoin,moving_avg,143573302.1685607,200817962.79189932,97.60448020866444,-0.29563333475850584
00010,Besoin,ensemble_post,206069111.80742055,224870416.02770722,92.38325259038575,-0.624582033172884
00010,Besoin,ensemble_cv_best,206632455.96895254,225367869.40347785,92.48999112987121,-0.6317777125417949
00010,Besoin,ensemble_cv_second,206996954.52006903,225695165.60511163,92.55905354058595,-0.6365207352305498
