Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00079,encaissements,xgboost,825002.7780898877,1096343.9216600591,0.37405265063605225,0.9999222231883749
00079,encaissements,prophet,64183349.90074393,85995241.52224216,129.8718097476305,0.5406002286094357
00079,encaissements,arima,95390171.90649027,124189626.85551469,42.143336512477795,0.041896166194324236
00079,encaissements,moving_avg,98024489.63872492,126101444.79999454,43.17343889747738,0.012170347470889742
00079,decaissements,xgboost,590256.4525983146,792729.7941810552,1.6189666679093568,0.9996065058844912
00079,decaissements,prophet,23789676.303825367,31308058.799497303,125.46183801497489,0.40062979066335835
00079,decaissements,arima,25718457.25539311,36713831.398656175,56.00398213677619,0.17578162947042353
00079,decaissements,moving_avg,26888920.595434867,37325540.62954192,59.5933949775306,0.1480873141620388
00079,Besoin,xgboost,742560.6432584269,983119.0637487574,0.5058832580112739,0.9999278641638206
00079,Besoin,prophet,62755312.47015997,83221260.11650765,1670.5355607578274,0.4927338355072718
00079,Besoin,arima,88593266.41697979,115080526.22360401,1044.745800200872,0.030001643710281134
00079,Besoin,moving_avg,90298693.91092746,116342215.13838908,1016.7830012493358,0.0086158368014293
