Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00073,encaissements,xgboost,1135910.581842576,1514473.100883932,44262186940966.62,0.9997804856602057
00073,encaissements,prophet,47704826.35353847,71735944.02867661,3454439327000605.5,0.5145129537654252
00073,encaissements,arima,73888152.76608168,103294501.31474836,4074224369681028.0,-0.006603456505440031
00073,encaissements,moving_avg,77709713.06680128,107523378.15081666,4794334381625482.0,-0.09071129810035883
00073,decaissements,xgboost,1302888.4355992845,1727076.773490526,1.64169943673491,0.999286651644324
00073,decaissements,prophet,32337990.566551827,46573610.70441814,8891.95638690732,0.4891413779346052
00073,decaissements,arima,43511130.00868221,61777974.3631028,52.82591929647795,0.10114789784358436
00073,decaissements,moving_avg,47431244.069493525,65720913.44623396,59.92824100360258,-0.017250922136699653
00073,Besoin,xgboost,1366874.5176514983,1781851.983207964,5.02271464490134,0.9995674263043202
00073,Besoin,prophet,48527935.89293507,70351569.07498443,1738816193974932.5,0.323125301804442
00073,Besoin,arima,57100913.29875695,82533979.7780499,285.144151942271,0.06840686693980935
00073,Besoin,moving_avg,60691721.58497392,85760835.06682563,280.9244876840302,-0.005862706439136778
