Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00005,encaissements,xgboost,193451185.6,213253884.16072315,76.38320148750908,-2.8396057751238586
00005,encaissements,prophet,66879644.0597141,71904105.1755505,26.233549018090347,0.563484059120579
00005,encaissements,arima,97261987.02419132,115667422.50853471,41.233917705924405,-0.1295744284302931
00005,encaissements,moving_avg,102542189.58100791,113576185.71345298,33.27808368248194,-0.08909883887541858
00005,encaissements,ensemble_post,74255372.29070154,77935846.13629226,27.546200059698716,0.4871772942568495
00005,encaissements,ensemble_cv_best,71461158.03475283,91667440.98930101,32.741998699607514,0.29054810773873363
00005,encaissements,ensemble_cv_second,73382979.06502011,93100726.01396841,33.42951809398319,0.2681891039376073
00005,decaissements,xgboost,148002188.8,172264795.94884935,64.2051983497646,-1.7269225828763144
00005,decaissements,prophet,69341089.66489214,99166727.20762882,21.63560785666728,0.09632617852336223
00005,decaissements,arima,93618046.69331516,103633808.27696279,33.1784999944282,0.013078396380889812
00005,decaissements,moving_avg,85164287.05241863,108867851.92541863,26.49452775978306,-0.08912831341898575
00005,decaissements,ensemble_post,76453982.43634228,102178285.8551024,23.819804603348324,0.04060607136848682
00005,decaissements,ensemble_cv_best,83870241.33923933,93862986.59057587,31.37216336777967,0.1904037685565122
00005,decaissements,ensemble_cv_second,84486002.41506721,94084516.4611951,31.71285257679764,0.18657773658665522
00005,Besoin,xgboost,98975332.0,132994994.61325036,130.30910348494993,-0.2535099016711386
00005,Besoin,prophet,92217180.09458247,106834589.09425941,94.36413076073637,0.19112587246235213
00005,Besoin,arima,112874550.34710617,128652636.49443597,142.52905392381373,-0.17299067023306458
00005,Besoin,moving_avg,104441593.01455346,118209859.87631965,98.08771000765827,0.009705010934803027
00005,Besoin,ensemble_post,86240734.8222121,107522887.79293373,76.4184332615755,0.18066969943184008
00005,Besoin,ensemble_cv_best,96923425.95686233,114531215.96275994,86.83596659054119,0.07038115374705212
00005,Besoin,ensemble_cv_second,95865086.16138338,114264292.65609199,87.10563495880598,0.07470919276653609
