Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00055,encaissements,xgboost,1126158.9824,1511112.1876724171,0.5217360578667474,0.9998182929788931
00055,encaissements,prophet,48943942.947866105,72199462.0139242,21.05879760192892,0.5844453782970669
00055,encaissements,arima,84211004.66095817,112162372.93706337,35.902087526370394,-0.002892933801517783
00055,encaissements,moving_avg,89261631.08538653,117421232.08616526,37.45804405519333,-0.09914113107557299
00055,decaissements,xgboost,1033766.3408,1395965.4274345136,0.7189617850948458,0.9997033185431171
00055,decaissements,prophet,44790286.06156335,60515025.67979064,30.163710320424915,0.44061558214232854
00055,decaissements,arima,61175588.91934636,80116735.82966246,41.75973102335399,0.019538795210022886
00055,decaissements,moving_avg,64498923.00437011,83790303.84721068,43.58366683486784,-0.0724361658585857
00055,Besoin,xgboost,1202439.14740625,1613840.2639477213,6.52769359222523,0.9996027894548231
00055,Besoin,prophet,50883118.47163413,68628068.38346387,353.74539787235034,0.27894735350337196
00055,Besoin,arima,58648080.7444921,79246897.6146779,633.1639186323996,0.03854721200885136
00055,Besoin,moving_avg,60601305.93936483,81755771.82072432,573.9690827093361,-0.023293629081162948
