Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00045,encaissements,xgboost,1506299.7472,1988166.6811780625,0.7781761839377631,0.9995789392917176
00045,encaissements,prophet,47199583.95826585,72665197.05813871,22.971100877562105,0.4360776947306997
00045,encaissements,arima,70482258.45130935,97099663.35882808,34.81434175849707,-0.006935865668077135
00045,encaissements,moving_avg,75684258.91223629,101845785.95477809,37.20949709563477,-0.1077773717632764
00045,decaissements,xgboost,1503841.7024,1979053.4727213483,0.7209171695459671,0.9996448582818507
00045,decaissements,prophet,50713328.50688184,75499828.04478964,22.44212488522432,0.48129844748461437
00045,decaissements,arima,79424130.75894237,104631683.26134126,36.157535616438274,0.003787361696984015
00045,decaissements,moving_avg,83394526.31468128,109292491.31394002,37.41845664388183,-0.0869417597351716
00045,Besoin,xgboost,1006363.48021875,1298514.121976586,7.54956945701553,0.9996452509860184
00045,Besoin,prophet,47354126.29388354,63215157.54225979,233.10001575867346,0.1623051663887798
00045,Besoin,arima,51639912.60214004,68790614.11811711,216.94047617280367,0.00802263865444297
00045,Besoin,moving_avg,54792096.26392029,72635990.6268021,267.3239433533766,-0.10597959798757595
