Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00039,encaissements,xgboost,1899334.48,2533696.2972328276,0.7571085671218124,0.9996575983908748
00039,encaissements,prophet,56888025.52462474,97569054.63803706,20.53425257920635,0.49119021898719917
00039,encaissements,arima,91025646.76586361,134664260.86037108,33.5048242076254,0.030749663252289672
00039,encaissements,moving_avg,94192614.36120403,138725995.6033055,33.801445605758566,-0.028601037002363716
00039,decaissements,xgboost,1258467.504,1650778.4745419333,0.7438174612576163,0.9996316406293086
00039,decaissements,prophet,43555399.632427864,67763786.13017127,24.079318011136074,0.376108701252183
00039,decaissements,arima,60815784.20304668,86616541.61115219,33.44232345550067,-0.01933111517064967
00039,decaissements,moving_avg,65152347.72378692,90710612.29468177,36.36019557569439,-0.11796909807969613
00039,Besoin,xgboost,2037556.849575,2648824.0541954236,46.682532539529404,0.9994042817301855
00039,Besoin,prophet,56403108.33698389,90425878.10195175,959.6115119917968,0.30429011779804394
00039,Besoin,arima,64928819.473121665,102048837.13440405,2695.8063762912607,0.11394878955026144
00039,Besoin,moving_avg,65988385.2827607,105142732.08625306,2693.426163091301,0.059408134920007294
