Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00026,encaissements,xgboost,181770418.2,213121157.32188168,81.33545559336326,-1.9955455067429795
00026,encaissements,prophet,107997104.34236822,126340656.16841662,36.736370429927035,-0.05271072146904787
00026,encaissements,arima,118013505.7969764,124587926.19588557,44.075533258246935,-0.023704715218155537
00026,encaissements,moving_avg,118525851.57182126,135480890.04084706,38.6128685355002,-0.2105392404872719
00026,encaissements,ensemble_post,96780571.4864349,118005405.57165937,33.69881039762743,0.08161116877018826
00026,encaissements,ensemble_cv_best,127489911.34590217,133868312.38945381,48.52059612353047,-0.18189356152727565
00026,encaissements,ensemble_cv_second,134782743.51778692,140459834.86734936,52.92942021658009,-0.3011491933368251
00026,decaissements,xgboost,137584507.6,154005565.1430877,97.30864974265518,-2.0370267087216707
00026,decaissements,prophet,103100819.59430774,115059461.5816155,57.538457543700105,-0.695198098532182
00026,decaissements,arima,76413985.27536285,90633555.51490423,39.604304320309296,-0.051850013215172464
00026,decaissements,moving_avg,70678188.45257333,83193659.24534273,39.016184246372774,0.11375002538645762
00026,decaissements,ensemble_post,73524633.56780446,86723280.35277364,39.30804456907016,0.0369536811008232
00026,decaissements,ensemble_cv_best,114499419.28242275,119985571.47747245,70.6845133381028,-0.84346047467531
00026,decaissements,ensemble_cv_second,114575484.4344563,120049626.73968603,70.77223963022551,-0.8454292924673608
00026,Besoin,xgboost,107724060.2,122364995.35416523,80.76046077103089,0.05646891662286535
00026,Besoin,prophet,88526502.67608075,99782259.69507314,80.68302402928857,0.37259426293437437
00026,Besoin,arima,99602780.47416727,128194330.45357184,85.91382356729301,-0.035569981170214815
00026,Besoin,moving_avg,107848258.06637712,129779641.38948941,79.40961298561156,-0.06134103402545765
00026,Besoin,ensemble_post,98264225.05676852,111455146.23078364,80.04125401567708,0.2172157697379533
00026,Besoin,ensemble_cv_best,91395327.2893093,101234090.1461129,80.6945960784192,0.3542039508357301
00026,Besoin,ensemble_cv_second,94643994.82339668,103793358.82257152,80.70770026170973,0.32113886113412615
