Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00026,encaissements,xgboost,2507219.1664,3244952.1991205807,0.9299771270374515,0.9996162077760647
00026,encaissements,prophet,70905739.2431516,113084274.53791116,24.15633380068877,0.5323401394977493
00026,encaissements,arima,118719293.6609597,165120999.50466216,41.46158254489807,0.002919366726354955
00026,encaissements,moving_avg,125923405.60615583,173912976.8988853,42.67618679450159,-0.10608789979051592
00026,decaissements,xgboost,2974315.8336,3890697.9740290106,1.8907605821771718,0.9983964684354006
00026,decaissements,prophet,54839407.28075928,80999736.04427272,34.988200187473794,0.30204104929926845
00026,decaissements,arima,70930448.23682591,97928911.38522834,46.98699444018143,-0.020198139753124122
00026,decaissements,moving_avg,74704736.25293851,103136182.03230204,48.1218573291135,-0.13157872727667974
00026,Besoin,xgboost,2122971.1974,2810158.2270543035,3.9447557307468224,0.9995080548168003
00026,Besoin,prophet,64584512.91417677,98470558.26723634,161.8162622934162,0.39404671364062915
00026,Besoin,arima,86778561.96686928,124743320.96121974,245.38756280314215,0.027564178318790322
00026,Besoin,moving_avg,91292292.3310654,131525808.30553192,254.89976411907597,-0.08105627984566244
