Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00075,encaissements,xgboost,46351983.8,53215928.51993691,64.69594585801073,-3.6529940176530786
00075,encaissements,prophet,61822191.747465454,65692313.30239652,75.1840039164861,-6.090523760957231
00075,encaissements,arima,43165428.84477033,47512002.7501163,59.42259846033709,-2.708991863364123
00075,encaissements,moving_avg,21742466.81714762,28058707.733014725,24.726647897372807,-0.2935539203223674
00075,encaissements,ensemble_post,25884922.89746887,29055636.028557852,32.386823281014046,-0.38710704974776955
00075,encaissements,ensemble_cv_best,52133398.62111018,55332104.260042034,68.6154693940541,-4.030412265604784
00075,encaissements,ensemble_cv_second,52781886.24264595,55781525.81036152,69.05510929879725,-4.112460725883952
00075,decaissements,xgboost,84077660.0,85249733.85153739,112.93719715285752,-19.384974460162184
00075,decaissements,prophet,37910142.20254509,43174662.395481296,45.743526013540816,-4.228558946910728
00075,decaissements,arima,33659310.95130707,38428863.12310009,48.758500129202815,-3.14227741651312
00075,decaissements,moving_avg,27099188.298375677,32416913.358585924,40.15875451630724,-1.9475924034265764
00075,decaissements,ensemble_post,32153238.56627047,33334515.19018006,42.76959867787922,-2.116824826528791
00075,decaissements,ensemble_cv_best,53473508.017137915,54596993.95947027,68.39494258186288,-7.3610644548538495
00075,decaissements,ensemble_cv_second,54006109.051948406,55061186.47122088,69.17010679021034,-7.503843105612619
00075,Besoin,xgboost,37244162.6,39042886.30370533,594.6400250622984,-4.305379417886681
00075,Besoin,prophet,15914002.144296631,17764432.648155548,169.21650705431955,-0.09833620484336514
00075,Besoin,arima,15778050.305911634,17867402.02741672,195.91035807732976,-0.11110585194626443
00075,Besoin,moving_avg,29788392.02980901,39293321.54062051,392.61350852972663,-4.37365895927637
00075,Besoin,ensemble_post,15171155.681928908,17653700.18512179,177.70980583540944,-0.08468618638679004
00075,Besoin,ensemble_cv_best,9630839.946948014,13296530.623310162,80.82408251244463,0.38466829546530723
00075,Besoin,ensemble_cv_second,9221743.535840008,13432551.298004812,97.4157489682594,0.37201447748891425
