Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00043,encaissements,xgboost,255371629.4,274938251.210282,124.23974243909244,-4.156523680997119
00043,encaissements,prophet,51023461.50380499,63745037.65314602,26.664528431482886,0.7228087935778027
00043,encaissements,arima,122031562.72259459,131269100.81222728,53.40645026256981,-0.17547042148138536
00043,encaissements,moving_avg,130085877.46361633,137453046.95410234,58.845241313689,-0.2888293794639514
00043,encaissements,ensemble_post,74669950.71494114,84119505.79091562,35.56988648514276,0.5172968758240988
00043,encaissements,ensemble_cv_best,100748155.66899373,116929001.71617225,52.72107880713705,0.06732321181283996
00043,encaissements,ensemble_cv_second,113945459.8607328,132848697.60604593,59.63668216046927,-0.20393013976239383
00043,decaissements,xgboost,182109912.2,199179063.31465164,75.97897184959918,-2.3641178108065515
00043,decaissements,prophet,59002248.35238638,61650646.611267045,24.200117674962677,0.6777008969294499
00043,decaissements,arima,96257487.57699078,109770694.88773927,32.33444344601307,-0.021778245308022637
00043,decaissements,moving_avg,111289305.72912475,114571572.02589844,40.44492412329565,-0.11310867917857892
00043,decaissements,ensemble_post,74949682.19405113,76529612.82601997,27.682087587927374,0.5033586710916937
00043,decaissements,ensemble_cv_best,118907114.09345326,123225704.44810735,43.84876332815061,-0.28761623572126593
00043,decaissements,ensemble_cv_second,132594402.85782489,136094619.73040247,50.80692724134538,-0.5706005234703893
00043,Besoin,xgboost,75813588.4,78929406.33550899,1153.223114769352,-1.362010809801447
00043,Besoin,prophet,45208330.18082422,49161411.47188087,532.7625996573746,0.08366791161066578
00043,Besoin,arima,43078116.529965386,56783129.69826834,106.89468435998685,-0.222483087906588
00043,Besoin,moving_avg,38037166.7453085,54085796.881431185,147.67164789897458,-0.109099919920711
00043,Besoin,ensemble_post,40961376.53798056,55114322.35221305,124.01729679651552,-0.15168351975331906
00043,Besoin,ensemble_cv_best,43764136.60845339,57204860.27227572,147.61860179419074,-0.2407093827198441
00043,Besoin,ensemble_cv_second,44026053.45299874,57339153.533064745,163.95324527426908,-0.24654156145123896
