Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00087,encaissements,xgboost,144507.2511627907,204201.24452645602,0.15208598401533804,0.9999848274302631
00087,encaissements,prophet,24221417.471321132,32056319.374006573,26.959566237749975,0.6375947824732047
00087,encaissements,arima,41336747.29963096,53464938.884881616,41.35412617412303,-0.008103861861010087
00087,encaissements,moving_avg,44304336.148326896,55317233.14405913,45.63363174620424,-0.07916543797953923
00087,decaissements,xgboost,229737.99069767442,311115.3903746968,0.37563643407069175,0.9999465711835497
00087,decaissements,prophet,23316359.38185627,29965468.475870363,39.711596094375224,0.5213945930386434
00087,decaissements,arima,32808252.319685955,42530431.533920914,49.832534221043716,0.0358712452926484
00087,decaissements,moving_avg,35282608.77863578,44472548.49595576,54.800718685181316,-0.054191455572448755
00087,Besoin,xgboost,111849.66976744185,151236.9484044035,0.9100891579695279,0.9999853021921367
00087,Besoin,prophet,24389396.665135782,32528966.17808737,152.18197256787937,0.3212824191792668
00087,Besoin,arima,30277116.026418205,39968088.13843221,244.18762194421953,-0.024649484301208613
00087,Besoin,moving_avg,31427975.897361647,41115092.64342915,245.4739642564898,-0.08430415844552108
