Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00042,encaissements,xgboost,180296050.4,201367843.82628888,225.0529744259818,-5.115847216408635
00042,encaissements,prophet,54405011.19297998,79956068.21045963,31.537839068530886,0.03577309062203171
00042,encaissements,arima,69842406.01835191,82485755.11635812,68.50376919543464,-0.02620540294964835
00042,encaissements,moving_avg,103080664.79086092,109498912.71507774,120.24055317120666,-0.8084062589866576
00042,encaissements,ensemble_post,51942536.79955084,74250727.05453314,33.5783652792896,0.16847021701106757
00042,encaissements,ensemble_cv_best,71318127.35582314,85239767.4268864,88.80459187177536,-0.09587469840676932
00042,encaissements,ensemble_cv_second,75136496.88846162,89497253.35248265,94.75667957629034,-0.20808029924456584
00042,decaissements,xgboost,83165083.2,91007954.77944298,94.93334483072621,-0.626213062408105
00042,decaissements,prophet,67177817.18848982,83135752.84090039,38.397336231267374,-0.3570454831397649
00042,decaissements,arima,66428137.926694036,72009907.2850787,64.16121681654909,-0.018130011846045235
00042,decaissements,moving_avg,64161710.61105492,81130245.74327025,80.27920953786699,-0.29236241415733444
00042,decaissements,ensemble_post,66897141.55661581,74937495.82526432,48.04318590500499,-0.10259771597239142
00042,decaissements,ensemble_cv_best,62152361.257851675,69314268.88026482,44.81407540469503,0.056669167596271386
00042,decaissements,ensemble_cv_second,57204208.52114153,62163562.35577219,51.13211100592026,0.2412642902562191
00042,Besoin,xgboost,79229018.0,120129524.55268928,284.3179037259225,-4.321040241585753
00042,Besoin,prophet,41276759.299035475,53580722.09556293,107.55964793228952,-0.05855676342346405
00042,Besoin,arima,40225528.87387466,56229698.92245089,94.77628982294578,-0.1658120586671734
00042,Besoin,moving_avg,43060980.04402928,62897326.99854301,142.319078959506,-0.45868462518940567
00042,Besoin,ensemble_post,40717936.305550314,54917340.592611864,100.76414974799421,-0.11202876948344231
00042,Besoin,ensemble_cv_best,48418885.340844795,68896365.935566,134.59277840841042,-0.7502079678439069
00042,Besoin,ensemble_cv_second,48991091.510321945,69806464.85319582,137.37347702577796,-0.7967527443699436
