Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00038,encaissements,xgboost,1699794.6576,2229048.4377219444,0.5977625067133153,0.999793658666442
00038,encaissements,prophet,92727583.05155985,131264157.84889679,31.265947295499892,0.28253264487778307
00038,encaissements,arima,117108591.8422085,156423026.52352107,40.70774594041664,-0.018852231973456313
00038,encaissements,moving_avg,122748173.94980033,164909590.63438118,42.429875256451325,-0.13240469004221045
00038,decaissements,xgboost,10016572.8448,14419268.60951558,4.3144221159105145,0.9881678613628482
00038,decaissements,prophet,77293071.2964885,111064586.3734917,29.942769531262808,0.29540370182766185
00038,decaissements,arima,93733294.29966448,129669412.68107715,36.63837180325433,0.03957327213869277
00038,decaissements,moving_avg,98548543.33363472,134826917.63312224,38.558143220116804,-0.03834664007684796
00038,Besoin,xgboost,1507718.16975,1988683.5142577155,11.739032563629257,0.9997221299801866
00038,Besoin,prophet,80601719.98130833,105609819.4117516,335.4194911248417,0.221644390304921
00038,Besoin,arima,87453251.4195362,114622970.75547282,568.6725176453655,0.08311940769663839
00038,Besoin,moving_avg,92082803.8718166,119543499.94499679,410.96515087890015,0.0027101630089526596
