Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00038,encaissements,xgboost,182933493.6,202163544.07334864,81.15879945632452,-3.08690987657804
00038,encaissements,prophet,50880325.3579274,63843805.98154725,25.135994323229017,0.5924068147885233
00038,encaissements,arima,83499256.81437542,101760854.98647974,36.75777280274212,-0.035501829130918816
00038,encaissements,moving_avg,78897584.85313264,97227077.09288812,36.62738307528966,0.054712672694318454
00038,encaissements,ensemble_post,62282578.68808293,74730946.07576372,29.81267320000206,0.44154223149313654
00038,encaissements,ensemble_cv_best,84221746.28700146,101508932.5424144,40.936984913666976,-0.030381132231355412
00038,encaissements,ensemble_cv_second,89194773.42412761,107259959.75076172,43.08758805694487,-0.15044175315494335
00038,decaissements,xgboost,93670715.0,136625791.50961414,43.560212518794444,-3.498285107519436
00038,decaissements,prophet,117745093.15623322,124712794.50084814,47.8588887023526,-2.7480348278521403
00038,decaissements,arima,59196606.13758471,68029472.82074808,23.86292969767477,-0.11525918139966085
00038,decaissements,moving_avg,69946962.69071218,78149626.5222561,29.50189118649969,-0.47175462745495955
00038,decaissements,ensemble_post,64003799.31094915,71438192.65049097,26.38448114947829,-0.2298227240053512
00038,decaissements,ensemble_cv_best,66940768.08667239,80052128.55581582,28.287669218534628,-0.5442846851839596
00038,decaissements,ensemble_cv_second,74435713.82455058,94282022.95679756,32.57001461668857,-1.1420982232804167
00038,Besoin,xgboost,107452544.2,112173070.7069669,202.75201440343275,-1.018142922938114
00038,Besoin,prophet,85420471.26928341,94574706.00942336,129.75573584461642,-0.4345797682544641
00038,Besoin,arima,70991016.90940039,80790126.39680763,104.39573235934856,-0.04686643862108886
00038,Besoin,moving_avg,67293098.52610222,75877658.1083037,98.9830136721751,0.07657306415708998
00038,Besoin,ensemble_post,69092849.54745947,78024102.90646586,101.61734601156851,0.023589884854584797
00038,Besoin,ensemble_cv_best,61772252.73581382,78479170.87353191,75.84188813450008,0.012167036943320109
00038,Besoin,ensemble_cv_second,61712439.166137956,79166146.52903712,82.59144204162156,-0.0052028553008065526
