Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00057,encaissements,xgboost,89000582.8,109413777.2573933,87.44391835289285,-3.2522643844693633
00057,encaissements,prophet,19666328.424855568,24173925.856342867,20.557657206428214,0.7924271215321694
00057,encaissements,arima,41956383.60886247,53343556.83092261,35.43388711402004,-0.010741683450264272
00057,encaissements,moving_avg,44926190.67137502,52529009.63717826,40.18618877831675,0.01989035716112819
00057,encaissements,ensemble_post,22971835.293735586,29552850.49559622,23.21687453369147,0.689776288199897
00057,encaissements,ensemble_cv_best,36138845.47247864,44832853.84008816,36.84412789073869,0.28604801410066827
00057,encaissements,ensemble_cv_second,41971220.21876587,51686171.463718235,42.4269354076232,0.05109012922151812
00057,decaissements,xgboost,85602706.8,96384294.6105327,95.36724753378117,-1.2737150154551045
00057,decaissements,prophet,43093140.5247292,56340762.14593909,34.827534758904946,0.2230932077688157
00057,decaissements,arima,51891894.797947705,65335023.03797847,44.79023151963364,-0.04475769929947404
00057,decaissements,moving_avg,57613381.45060986,67901589.71919316,54.310134381427254,-0.1284527194782712
00057,decaissements,ensemble_post,37975038.42423246,57395790.45297033,33.71149082514669,0.19372430943726526
00057,decaissements,ensemble_cv_best,54894400.228236794,60447107.15352458,52.41319588487681,0.1057179244562747
00057,decaissements,ensemble_cv_second,55227726.51451969,60672690.55349434,52.879444436809806,0.09903070219424825
00057,Besoin,xgboost,109284055.2,127441595.53154847,612.15921204189,-4.385132281401751
00057,Besoin,prophet,35232331.23745863,55341090.409360975,76.0696446085457,-0.015475382802891069
00057,Besoin,arima,39867087.53395524,59659444.41446465,113.2518147484824,-0.18013688660698435
00057,Besoin,moving_avg,40615446.00360564,57376237.02082092,110.8729846126731,-0.0915360901296427
00057,Besoin,ensemble_post,37422798.06064236,56085373.91082485,90.23162422942423,-0.04297335812828407
00057,Besoin,ensemble_cv_best,40214343.04366051,61650479.30514275,124.97464167449412,-0.2602215170786235
00057,Besoin,ensemble_cv_second,48280831.053797044,69152057.35609132,192.624207040262,-0.5855654964791113
