Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00034,encaissements,xgboost,103629254.8,108057495.54370043,69.35766251205129,-0.13039777970164268
00034,encaissements,prophet,37950057.41524087,44639669.024962366,25.580512367606513,0.807086139343731
00034,encaissements,arima,81676582.63060029,102639328.78028081,51.47343016343403,-0.019880074593333408
00034,encaissements,moving_avg,71263420.242518,103133132.06411137,39.11829201830085,-0.029717075820770544
00034,encaissements,ensemble_post,51121442.85115699,65485075.24308775,30.93305857107159,0.5848489293888981
00034,encaissements,ensemble_cv_best,45170893.450433984,53196756.19830466,32.103682560622175,0.7260370699308355
00034,encaissements,ensemble_cv_second,49345591.35369281,57865609.64139932,35.18220169726668,0.6758376541873228
00034,decaissements,xgboost,121849990.4,142262997.5189958,63.99835617784553,-6.687345158661818
00034,decaissements,prophet,44790444.26484183,45923868.28202671,21.323952324073954,0.1989319766675065
00034,decaissements,arima,49318049.728455976,52334837.37970192,22.550806200914543,-0.04033744138497308
00034,decaissements,moving_avg,42953836.684714705,46449024.185790524,20.571548815198394,0.18050622278563233
00034,decaissements,ensemble_post,36708858.78118284,39384707.80278288,18.539365936315182,0.4108203659131633
00034,decaissements,ensemble_cv_best,62356369.86381698,76479492.94758429,33.15138525586574,-1.2216849380042394
00034,decaissements,ensemble_cv_second,64907799.12614162,79582747.71410328,34.53334928073741,-1.4056383044089151
00034,Besoin,xgboost,110884697.2,113111491.3190659,3716.3710809847357,-0.8255567606707692
00034,Besoin,prophet,59543200.44060544,78186527.34349965,366.2775547037919,0.12774045082500052
00034,Besoin,arima,64476165.28106549,87536359.70744383,396.0681476084978,-0.09334909054384277
00034,Besoin,moving_avg,68441203.15547094,86350091.10283883,887.9370802619409,-0.0639163525930726
00034,Besoin,ensemble_post,59990272.59965839,82267502.9109932,87.93727158636904,0.03430826510230789
00034,Besoin,ensemble_cv_best,64743488.124519326,85377109.17712145,571.9041051678167,-0.04007528240592784
00034,Besoin,ensemble_cv_second,67135279.1408019,86061053.01194474,1008.9243052960882,-0.05680581727688372
