Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00034,encaissements,xgboost,1591556.6304,2072038.8108200538,0.7621236439823517,0.9995767085834726
00034,encaissements,prophet,45382809.87527659,72327315.28543666,20.379399848775847,0.48952284334386786
00034,encaissements,arima,73978210.48536648,102380097.47150119,34.66527508330225,-0.02282821654804934
00034,encaissements,moving_avg,76437435.84171186,106378108.31979504,34.27661852348139,-0.10427222620336418
00034,decaissements,xgboost,1564396.1392,2072342.0701451302,0.7503979798441387,0.9995795793509505
00034,decaissements,prophet,48498914.22770119,72419252.2430769,21.794135229409992,0.4838391904973318
00034,decaissements,arima,74975532.01797758,101801093.45446768,34.432481698039005,-0.01995694619231858
00034,decaissements,moving_avg,78883001.94838381,106655761.08855532,35.36594122223076,-0.11955540925242891
00034,Besoin,xgboost,1056519.454675,1382515.2938969957,9.063100894652855,0.9996291832350516
00034,Besoin,prophet,47834800.385175146,64500565.89317099,232.55257982725954,0.20063460841167624
00034,Besoin,arima,52939323.793955274,71546804.18393053,172.6775974594636,0.016444726781855823
00034,Besoin,moving_avg,56297619.46984252,75181185.2083571,253.93610341343825,-0.08601701033398235
