Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00063,encaissements,xgboost,1357313.2468,1795026.7272067112,17220740000000.934,0.9996115583633572
00063,encaissements,prophet,40583748.86126883,60968674.50008693,2534535855859072.5,0.5504497646496733
00063,encaissements,arima,65975060.75992717,89251691.34871154,2738383486542451.0,0.03661998540877043
00063,encaissements,moving_avg,70486380.66606389,94549159.5820198,3734360366184491.5,-0.08113535211409695
00063,decaissements,xgboost,572092.5352,752716.3226910051,0.7969681062899031,0.999755481964092
00063,decaissements,prophet,25675760.705820013,35875105.00366176,34.167552884808586,0.44264120255062755
00063,decaissements,arima,36601434.26987992,47653712.24543785,49.224039416249255,0.016573346247727327
00063,decaissements,moving_avg,39440315.84316606,50626757.42636807,55.255266564032326,-0.1099635655743092
00063,Besoin,xgboost,965634.216,1280248.2894289573,5.6848597679115525,0.9996849768871743
00063,Besoin,prophet,38754458.22862185,56146348.2798368,281.82997349527267,0.3926684097535663
00063,Besoin,arima,50356768.08267377,69125139.59942034,297.37411709237097,0.07943409981204741
00063,Besoin,moving_avg,52635166.735495776,72484710.41511828,318.29685706508684,-0.012221732091833637
