Code_Agence,Colonne,Modele,MAE,RMSE,MAPE,R2
00064,encaissements,xgboost,1141942.6656,1463774.6000400472,0.7529673216339757,0.999677230668623
00064,encaissements,prophet,41070893.498743035,58773730.64392507,26.151739276595876,0.4813992548976397
00064,encaissements,arima,56773915.04037843,79277893.8696649,36.27512165005476,0.05643716240758234
00064,encaissements,moving_avg,59661107.93386452,81698274.83461557,37.25152846920868,-0.0020569203738536324
00064,decaissements,xgboost,822053.6224,1075930.354332929,0.7156821234990626,0.9996891066996199
00064,decaissements,prophet,29571995.66910565,41657730.4220893,24.72624073664106,0.5313535177524376
00064,decaissements,arima,41675369.868614845,57235304.03503592,35.07665239934378,0.11532829064532502
00064,decaissements,moving_avg,44042986.390408374,59747821.870817296,36.89891675832403,0.03595278106928346
00064,Besoin,xgboost,934135.91455,1205839.8072824494,5.27098366260008,0.9996601925615316
00064,Besoin,prophet,42003010.67012262,56435362.20716658,175.94995184444906,0.25939672927417856
00064,Besoin,arima,45712989.653863154,61982788.75131462,206.86670277695845,0.10664264607442331
00064,Besoin,moving_avg,47703222.99896398,63962885.71271598,216.86987403201036,0.04865269984802767
